date,open,high,low,close,volume,average,barCount
2023-04-11 12:00:00-05:00,4271.75,4275.75,4271.5,4275.75,-1.0,-1.0,-1
2023-04-11 13:00:00-05:00,4276.25,4280.25,4276.0,4280.25,-1.0,-1.0,-1
2023-04-11 14:00:00-05:00,4280.25,4280.25,4264.0,4264.0,-1.0,-1.0,-1
2023-04-11 15:00:00-05:00,4264.0,4268.0,4264.0,4268.0,-1.0,-1.0,-1
2023-04-12 15:00:00-05:00,4267.25,4267.25,4267.25,4267.25,-1.0,-1.0,-1
2023-04-14 08:30:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 09:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 10:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 11:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 13:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 14:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-14 15:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-17 08:30:00-05:00,4299.5,4307.5,4299.25,4303.5,-1.0,-1.0,-1
2023-04-17 09:00:00-05:00,4303.5,4307.5,4299.25,4299.5,-1.0,-1.0,-1
2023-04-17 10:00:00-05:00,4299.5,4303.5,4289.0,4293.25,-1.0,-1.0,-1
2023-04-17 11:00:00-05:00,4293.25,4300.75,4057.0,4300.75,-1.0,-1.0,-1
2023-04-17 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-17 13:00:00-05:00,4300.75,4301.25,4055.0,4301.25,-1.0,-1.0,-1
2023-04-17 14:00:00-05:00,4301.25,4313.25,4301.0,4313.25,-1.0,-1.0,-1
2023-04-17 15:00:00-05:00,4313.25,4320.0,4313.0,4320.0,-1.0,-1.0,-1
2023-04-18 08:30:00-05:00,4333.5,4333.5,4325.25,4325.5,-1.0,-1.0,-1
2023-04-18 09:00:00-05:00,4325.5,4325.5,4065.5,4310.5,-1.0,-1.0,-1
2023-04-18 10:00:00-05:00,4310.5,4314.5,4306.5,4310.5,-1.0,-1.0,-1
2023-04-18 11:00:00-05:00,4310.5,4318.5,4310.5,4314.5,-1.0,-1.0,-1
2023-04-18 12:00:00-05:00,4314.5,4322.5,4314.5,4318.5,-1.0,-1.0,-1
2023-04-18 13:00:00-05:00,4318.5,4322.5,4310.5,4314.5,-1.0,-1.0,-1
2023-04-18 14:00:00-05:00,4314.5,4322.5,4314.5,4322.5,-1.0,-1.0,-1
2023-04-18 15:00:00-05:00,4322.5,4322.5,4318.25,4318.5,-1.0,-1.0,-1
2023-04-19 08:30:00-05:00,4300.75,4540.25,4300.75,4302.0,-1.0,-1.0,-1
2023-04-19 09:00:00-05:00,4302.0,4310.0,4301.75,4310.0,-1.0,-1.0,-1
2023-04-19 10:00:00-05:00,4310.0,4314.0,4309.75,4314.0,-1.0,-1.0,-1
2023-04-19 11:00:00-05:00,4314.0,4318.0,4313.75,4318.0,-1.0,-1.0,-1
2023-04-19 12:00:00-05:00,4318.0,4322.0,4317.75,4322.0,-1.0,-1.0,-1
2023-04-19 13:00:00-05:00,4322.0,4326.0,4321.75,4322.0,-1.0,-1.0,-1
2023-04-19 14:00:00-05:00,4322.0,4322.0,4313.75,4318.0,-1.0,-1.0,-1
2023-04-19 15:00:00-05:00,4318.0,4546.25,4300.75,4300.75,-1.0,-1.0,-1
2023-04-20 08:30:00-05:00,4287.0,4295.0,4286.75,4291.0,-1.0,-1.0,-1
2023-04-20 09:00:00-05:00,4291.0,4539.25,4290.75,4303.75,-1.0,-1.0,-1
2023-04-20 10:00:00-05:00,4303.75,4303.75,4295.5,4299.75,-1.0,-1.0,-1
2023-04-20 11:00:00-05:00,4299.75,4300.75,4061.25,4300.75,-1.0,-1.0,-1
2023-04-20 12:00:00-05:00,4300.75,4310.0,4066.25,4310.0,-1.0,-1.0,-1
2023-04-20 13:00:00-05:00,4310.0,4310.0,4289.0,4289.25,-1.0,-1.0,-1
2023-04-20 14:00:00-05:00,4289.25,4293.25,4281.0,4293.0,-1.0,-1.0,-1
2023-04-20 15:00:00-05:00,4293.0,4297.0,4293.0,4297.0,-1.0,-1.0,-1
2023-04-21 08:30:00-05:00,4298.25,4298.25,4286.0,4286.25,-1.0,-1.0,-1
2023-04-21 09:00:00-05:00,4286.25,4298.25,4278.0,4282.25,-1.0,-1.0,-1
2023-04-21 10:00:00-05:00,4282.25,4294.25,4282.0,4290.25,-1.0,-1.0,-1
2023-04-21 11:00:00-05:00,4290.25,4300.75,4290.0,4300.75,-1.0,-1.0,-1
2023-04-21 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-21 13:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-21 14:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-21 15:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-24 08:30:00-05:00,4297.5,4305.5,4297.25,4305.5,-1.0,-1.0,-1
2023-04-24 09:00:00-05:00,4305.5,4305.5,4293.25,4293.5,-1.0,-1.0,-1
2023-04-24 10:00:00-05:00,4293.5,4293.5,4285.25,4285.5,-1.0,-1.0,-1
2023-04-24 11:00:00-05:00,4285.5,4293.5,4285.25,4293.5,-1.0,-1.0,-1
2023-04-24 12:00:00-05:00,4293.5,4297.5,4293.25,4297.5,-1.0,-1.0,-1
2023-04-24 13:00:00-05:00,4297.5,4301.5,4297.25,4297.5,-1.0,-1.0,-1
2023-04-24 14:00:00-05:00,4297.5,4301.5,4297.25,4301.5,-1.0,-1.0,-1
2023-04-24 15:00:00-05:00,4301.5,4305.5,4301.25,4301.5,-1.0,-1.0,-1
2023-04-25 08:30:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-25 09:00:00-05:00,4300.75,4528.0,4272.75,4300.75,-1.0,-1.0,-1
2023-04-25 10:00:00-05:00,4300.75,4524.25,4269.0,4269.25,-1.0,-1.0,-1
2023-04-25 11:00:00-05:00,4269.25,4269.25,4261.0,4261.25,-1.0,-1.0,-1
2023-04-25 12:00:00-05:00,4261.25,4265.25,4242.25,4242.5,-1.0,-1.0,-1
2023-04-25 13:00:00-05:00,4242.5,4244.5,4240.25,4240.5,-1.0,-1.0,-1
2023-04-25 14:00:00-05:00,4240.5,4244.5,4234.25,4234.5,-1.0,-1.0,-1
2023-04-25 15:00:00-05:00,4234.5,4300.75,4035.75,4300.75,-1.0,-1.0,-1
2023-04-26 08:30:00-05:00,4238.25,4242.25,4238.0,4238.25,-1.0,-1.0,-1
2023-04-26 09:00:00-05:00,4238.25,4300.75,4022.5,4233.25,-1.0,-1.0,-1
2023-04-26 10:00:00-05:00,4233.25,4245.25,4233.25,4244.25,-1.0,-1.0,-1
2023-04-26 11:00:00-05:00,4244.25,4251.0,4240.0,4240.0,-1.0,-1.0,-1
2023-04-26 12:00:00-05:00,4240.0,4240.0,4224.0,4224.0,-1.0,-1.0,-1
2023-04-26 13:00:00-05:00,4224.0,4224.0,4212.0,4212.0,-1.0,-1.0,-1
2023-04-26 14:00:00-05:00,4212.0,4220.0,4212.0,4216.0,-1.0,-1.0,-1
2023-04-26 15:00:00-05:00,4216.0,4300.75,4023.25,4300.75,-1.0,-1.0,-1
2023-04-27 08:30:00-05:00,4240.75,4511.5,4238.75,4300.75,-1.0,-1.0,-1
2023-04-27 09:00:00-05:00,4300.75,4300.75,4248.25,4248.25,-1.0,-1.0,-1
2023-04-27 10:00:00-05:00,4248.25,4260.25,4248.25,4260.25,-1.0,-1.0,-1
2023-04-27 11:00:00-05:00,4260.25,4521.5,4250.75,4300.75,-1.0,-1.0,-1
2023-04-27 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-27 13:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-27 14:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-27 15:00:00-05:00,4300.75,4539.25,4299.75,4299.75,-1.0,-1.0,-1
2023-04-28 08:30:00-05:00,4284.5,4296.5,4284.25,4296.5,-1.0,-1.0,-1
2023-04-28 09:00:00-05:00,4296.5,4316.75,4296.25,4301.5,-1.0,-1.0,-1
2023-04-28 10:00:00-05:00,4301.5,4317.5,4293.25,4317.5,-1.0,-1.0,-1
2023-04-28 11:00:00-05:00,4317.5,4319.5,4069.75,4300.75,-1.0,-1.0,-1
2023-04-28 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-04-28 13:00:00-05:00,4300.75,4321.5,4070.0,4317.5,-1.0,-1.0,-1
2023-04-28 14:00:00-05:00,4317.5,4329.5,4317.5,4329.5,-1.0,-1.0,-1
2023-04-28 15:00:00-05:00,4329.5,4554.25,4300.75,4300.75,-1.0,-1.0,-1
2023-05-01 08:30:00-05:00,4328.5,4340.5,4078.5,4300.75,-1.0,-1.0,-1
2023-05-01 09:00:00-05:00,4300.75,4343.0,4077.75,4343.0,-1.0,-1.0,-1
2023-05-01 10:00:00-05:00,4343.0,4343.0,4330.75,4335.0,-1.0,-1.0,-1
2023-05-01 11:00:00-05:00,4335.0,4347.0,4334.75,4345.0,-1.0,-1.0,-1
2023-05-01 12:00:00-05:00,4345.0,4345.0,4342.75,4343.0,-1.0,-1.0,-1
2023-05-01 13:00:00-05:00,4343.0,4343.75,4331.75,4335.75,-1.0,-1.0,-1
2023-05-01 14:00:00-05:00,4335.75,4335.75,4329.75,4331.75,-1.0,-1.0,-1
2023-05-01 15:00:00-05:00,4331.75,4331.75,4325.5,4325.75,-1.0,-1.0,-1
2023-05-02 08:30:00-05:00,4321.0,4321.0,4313.0,4313.0,-1.0,-1.0,-1
2023-05-02 09:00:00-05:00,4313.0,4313.0,4260.0,4260.0,-1.0,-1.0,-1
2023-05-02 10:00:00-05:00,4260.0,4260.0,4246.75,4254.75,-1.0,-1.0,-1
2023-05-02 11:00:00-05:00,4254.75,4264.75,4254.75,4262.75,-1.0,-1.0,-1
2023-05-02 12:00:00-05:00,4262.75,4278.75,4262.75,4278.75,-1.0,-1.0,-1
2023-05-02 13:00:00-05:00,4278.75,4278.75,4266.75,4278.75,-1.0,-1.0,-1
2023-05-02 14:00:00-05:00,4278.75,4282.75,4274.75,4278.75,-1.0,-1.0,-1
2023-05-02 15:00:00-05:00,4278.75,4300.75,4051.25,4300.75,-1.0,-1.0,-1
2023-05-03 08:30:00-05:00,4283.0,4300.75,4059.25,4300.75,-1.0,-1.0,-1
2023-05-03 09:00:00-05:00,4300.75,4300.75,4058.25,4300.75,-1.0,-1.0,-1
2023-05-03 10:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-03 11:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-03 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-03 13:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-03 14:00:00-05:00,4300.75,4300.75,4057.5,4247.25,-1.0,-1.0,-1
2023-05-03 15:00:00-05:00,4247.25,4300.75,4041.25,4300.75,-1.0,-1.0,-1
2023-05-04 08:30:00-05:00,4235.75,4300.75,4025.75,4300.75,-1.0,-1.0,-1
2023-05-04 09:00:00-05:00,4300.75,4497.25,4204.25,4212.5,-1.0,-1.0,-1
2023-05-04 10:00:00-05:00,4212.5,4495.0,4021.75,4207.75,-1.0,-1.0,-1
2023-05-04 11:00:00-05:00,4207.75,4495.75,4021.25,4220.75,-1.0,-1.0,-1
2023-05-04 12:00:00-05:00,4220.75,4232.75,4220.5,4222.75,-1.0,-1.0,-1
2023-05-04 13:00:00-05:00,4222.75,4300.75,4025.75,4300.75,-1.0,-1.0,-1
2023-05-04 14:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-04 15:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 08:30:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 09:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 10:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 11:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 12:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 13:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 14:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-05 15:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-08 08:30:00-05:00,4288.75,4288.75,4280.5,4280.75,-1.0,-1.0,-1
2023-05-08 09:00:00-05:00,4280.75,4280.75,4276.5,4280.75,-1.0,-1.0,-1
2023-05-08 10:00:00-05:00,4280.75,4284.75,4278.5,4284.75,-1.0,-1.0,-1
2023-05-08 11:00:00-05:00,4284.75,4284.75,4280.5,4280.75,-1.0,-1.0,-1
2023-05-08 12:00:00-05:00,4280.75,4284.75,4280.5,4284.75,-1.0,-1.0,-1
2023-05-08 13:00:00-05:00,4284.75,4288.75,4272.75,4288.75,-1.0,-1.0,-1
2023-05-08 14:00:00-05:00,4288.75,4288.75,4283.25,4287.5,-1.0,-1.0,-1
2023-05-08 15:00:00-05:00,4287.5,4300.75,4055.5,4300.75,-1.0,-1.0,-1
2023-05-09 08:30:00-05:00,4268.75,4272.75,4264.5,4272.75,-1.0,-1.0,-1
2023-05-09 09:00:00-05:00,4272.75,4272.75,4268.5,4272.75,-1.0,-1.0,-1
2023-05-09 10:00:00-05:00,4272.75,4272.75,4268.5,4268.75,-1.0,-1.0,-1
2023-05-09 11:00:00-05:00,4268.75,4268.75,4268.5,4268.75,-1.0,-1.0,-1
2023-05-09 12:00:00-05:00,4268.75,4277.0,4268.5,4277.0,-1.0,-1.0,-1
2023-05-09 13:00:00-05:00,4277.0,4277.0,4268.75,4273.0,-1.0,-1.0,-1
2023-05-09 14:00:00-05:00,4273.0,4273.0,4268.75,4269.0,-1.0,-1.0,-1
2023-05-09 15:00:00-05:00,4269.0,4523.25,4268.75,4300.75,-1.0,-1.0,-1
2023-05-10 08:30:00-05:00,4297.5,4301.5,4271.5,4279.75,-1.0,-1.0,-1
2023-05-10 09:00:00-05:00,4279.75,4291.75,4259.5,4263.5,-1.0,-1.0,-1
2023-05-10 10:00:00-05:00,4263.5,4277.5,4263.5,4273.25,-1.0,-1.0,-1
2023-05-10 11:00:00-05:00,4273.25,4273.25,4261.25,4261.25,-1.0,-1.0,-1
2023-05-10 12:00:00-05:00,4261.25,4261.25,4247.25,4257.25,-1.0,-1.0,-1
2023-05-10 13:00:00-05:00,4257.25,4278.25,4257.0,4274.25,-1.0,-1.0,-1
2023-05-10 14:00:00-05:00,4274.25,4294.5,4274.0,4282.5,-1.0,-1.0,-1
2023-05-10 15:00:00-05:00,4282.5,4286.5,4282.25,4286.5,-1.0,-1.0,-1
2023-05-11 08:30:00-05:00,4273.25,4273.25,4257.0,4257.0,-1.0,-1.0,-1
2023-05-11 09:00:00-05:00,4257.0,4267.0,4255.0,4265.0,-1.0,-1.0,-1
2023-05-11 10:00:00-05:00,4265.0,4273.0,4265.0,4271.0,-1.0,-1.0,-1
2023-05-11 11:00:00-05:00,4271.0,4275.0,4269.0,4273.0,-1.0,-1.0,-1
2023-05-11 12:00:00-05:00,4273.0,4273.0,4251.5,4258.5,-1.0,-1.0,-1
2023-05-11 13:00:00-05:00,4258.5,4269.75,4051.25,4268.25,-1.0,-1.0,-1
2023-05-11 14:00:00-05:00,4268.25,4276.0,4263.5,4276.0,-1.0,-1.0,-1
2023-05-11 15:00:00-05:00,4276.0,4276.0,4275.75,4276.0,-1.0,-1.0,-1
2023-05-12 08:30:00-05:00,4290.25,4532.5,4282.0,4300.75,-1.0,-1.0,-1
2023-05-12 09:00:00-05:00,4300.75,4300.75,4269.0,4269.25,-1.0,-1.0,-1
2023-05-12 10:00:00-05:00,4269.25,4273.25,4260.75,4269.0,-1.0,-1.0,-1
2023-05-12 11:00:00-05:00,4269.0,4269.0,4251.0,4251.0,-1.0,-1.0,-1
2023-05-12 12:00:00-05:00,4251.0,4259.0,4246.75,4246.75,-1.0,-1.0,-1
2023-05-12 13:00:00-05:00,4246.75,4250.75,4246.75,4250.75,-1.0,-1.0,-1
2023-05-12 14:00:00-05:00,4250.75,4261.5,4044.0,4261.5,-1.0,-1.0,-1
2023-05-12 15:00:00-05:00,4261.5,4300.75,4258.75,4300.75,-1.0,-1.0,-1
2023-05-15 08:30:00-05:00,4282.0,4282.0,4265.75,4266.0,-1.0,-1.0,-1
2023-05-15 09:00:00-05:00,4266.0,4274.0,4261.75,4274.0,-1.0,-1.0,-1
2023-05-15 10:00:00-05:00,4274.0,4278.0,4271.75,4275.75,-1.0,-1.0,-1
2023-05-15 11:00:00-05:00,4275.75,4281.75,4275.75,4281.75,-1.0,-1.0,-1
2023-05-15 12:00:00-05:00,4281.75,4289.75,4051.5,4267.5,-1.0,-1.0,-1
2023-05-15 13:00:00-05:00,4267.5,4283.0,4051.0,4282.75,-1.0,-1.0,-1
2023-05-15 14:00:00-05:00,4282.75,4286.75,4282.75,4286.75,-1.0,-1.0,-1
2023-05-15 15:00:00-05:00,4286.75,4287.5,4274.75,4284.25,-1.0,-1.0,-1
2023-05-16 08:30:00-05:00,4273.75,4281.75,4272.75,4272.75,-1.0,-1.0,-1
2023-05-16 09:00:00-05:00,4272.75,4276.75,4264.25,4271.75,-1.0,-1.0,-1
2023-05-16 10:00:00-05:00,4271.75,4271.75,4257.25,4264.0,-1.0,-1.0,-1
2023-05-16 11:00:00-05:00,4264.0,4266.75,4262.75,4265.0,-1.0,-1.0,-1
2023-05-16 12:00:00-05:00,4265.0,4275.75,4264.0,4274.5,-1.0,-1.0,-1
2023-05-16 13:00:00-05:00,4274.5,4274.5,4266.25,4274.5,-1.0,-1.0,-1
2023-05-16 14:00:00-05:00,4274.5,4274.5,4262.25,4262.5,-1.0,-1.0,-1
2023-05-16 15:00:00-05:00,4262.5,4524.0,4258.25,4300.75,-1.0,-1.0,-1
2023-05-17 08:30:00-05:00,4279.5,4279.5,4262.75,4262.75,-1.0,-1.0,-1
2023-05-17 09:00:00-05:00,4262.75,4274.75,4262.75,4274.75,-1.0,-1.0,-1
2023-05-17 10:00:00-05:00,4274.75,4283.25,4269.25,4281.25,-1.0,-1.0,-1
2023-05-17 11:00:00-05:00,4281.25,4289.75,4270.5,4289.0,-1.0,-1.0,-1
2023-05-17 12:00:00-05:00,4289.0,4311.25,4289.0,4311.25,-1.0,-1.0,-1
2023-05-17 13:00:00-05:00,4311.25,4311.25,4303.0,4303.25,-1.0,-1.0,-1
2023-05-17 14:00:00-05:00,4303.25,4311.25,4303.0,4307.25,-1.0,-1.0,-1
2023-05-17 15:00:00-05:00,4307.25,4307.25,4295.0,4300.75,-1.0,-1.0,-1
2023-05-18 08:30:00-05:00,4303.5,4307.5,4303.25,4303.5,-1.0,-1.0,-1
2023-05-18 09:00:00-05:00,4303.5,4327.5,4303.25,4327.5,-1.0,-1.0,-1
2023-05-18 10:00:00-05:00,4327.5,4331.5,4323.25,4323.5,-1.0,-1.0,-1
2023-05-18 11:00:00-05:00,4323.5,4323.5,4314.75,4316.5,-1.0,-1.0,-1
2023-05-18 12:00:00-05:00,4316.5,4316.5,4071.5,4299.25,-1.0,-1.0,-1
2023-05-18 13:00:00-05:00,4299.25,4313.0,4299.25,4313.0,-1.0,-1.0,-1
2023-05-18 14:00:00-05:00,4313.0,4351.5,4313.0,4347.5,-1.0,-1.0,-1
2023-05-18 15:00:00-05:00,4347.5,4351.5,4347.25,4351.5,-1.0,-1.0,-1
2023-05-19 08:30:00-05:00,4357.25,4361.25,4354.25,4361.25,-1.0,-1.0,-1
2023-05-19 09:00:00-05:00,4361.25,4363.5,4345.5,4345.5,-1.0,-1.0,-1
2023-05-19 10:00:00-05:00,4345.5,4359.25,4331.0,4340.25,-1.0,-1.0,-1
2023-05-19 11:00:00-05:00,4340.25,4349.0,4326.0,4349.0,-1.0,-1.0,-1
2023-05-19 12:00:00-05:00,4349.0,4351.0,4343.0,4343.0,-1.0,-1.0,-1
2023-05-19 13:00:00-05:00,4343.0,4347.0,4339.0,4347.0,-1.0,-1.0,-1
2023-05-19 14:00:00-05:00,4347.0,4351.0,4343.0,4349.0,-1.0,-1.0,-1
2023-05-19 15:00:00-05:00,4349.0,4349.0,4300.75,4300.75,-1.0,-1.0,-1
2023-05-22 08:30:00-05:00,4330.75,4345.0,4330.75,4333.75,-1.0,-1.0,-1
2023-05-22 09:00:00-05:00,4333.75,4548.5,4318.0,4330.5,-1.0,-1.0,-1
2023-05-22 10:00:00-05:00,4330.5,4336.0,4330.25,4335.75,-1.0,-1.0,-1
2023-05-22 11:00:00-05:00,4335.75,4335.75,4332.0,4332.5,-1.0,-1.0,-1
2023-05-22 12:00:00-05:00,4332.5,4549.5,4327.0,4335.75,-1.0,-1.0,-1
2023-05-22 13:00:00-05:00,4335.75,4343.5,4335.75,4339.0,-1.0,-1.0,-1
2023-05-22 14:00:00-05:00,4339.0,4340.5,4328.75,4329.25,-1.0,-1.0,-1
2023-05-22 15:00:00-05:00,4329.25,4331.25,4300.75,4300.75,-1.0,-1.0,-1
2023-05-23 08:30:00-05:00,4312.75,4320.5,4312.25,4319.0,-1.0,-1.0,-1
2023-05-23 09:00:00-05:00,4319.0,4321.25,4313.25,4315.5,-1.0,-1.0,-1
2023-05-23 10:00:00-05:00,4315.5,4320.25,4315.5,4319.75,-1.0,-1.0,-1
2023-05-23 11:00:00-05:00,4319.75,4319.75,4302.25,4305.25,-1.0,-1.0,-1
2023-05-23 12:00:00-05:00,4305.25,4309.25,4064.75,4299.0,-1.0,-1.0,-1
2023-05-23 13:00:00-05:00,4299.0,4302.25,4060.0,4287.75,-1.0,-1.0,-1
2023-05-23 14:00:00-05:00,4287.75,4300.75,4060.0,4284.0,-1.0,-1.0,-1
2023-05-23 15:00:00-05:00,4284.0,4300.75,4283.5,4300.75,-1.0,-1.0,-1
2023-05-24 08:30:00-05:00,4264.0,4264.0,4252.25,4253.5,-1.0,-1.0,-1
2023-05-24 09:00:00-05:00,4253.5,4253.5,4041.5,4245.5,-1.0,-1.0,-1
2023-05-24 10:00:00-05:00,4245.5,4258.0,4039.5,4245.5,-1.0,-1.0,-1
2023-05-24 11:00:00-05:00,4245.5,4248.25,4241.0,4245.5,-1.0,-1.0,-1
2023-05-24 12:00:00-05:00,4245.5,4300.75,4043.0,4300.75,-1.0,-1.0,-1
2023-05-24 13:00:00-05:00,4300.75,4300.75,4040.5,4244.75,-1.0,-1.0,-1
2023-05-24 14:00:00-05:00,4244.75,4266.75,4049.0,4251.0,-1.0,-1.0,-1
2023-05-24 15:00:00-05:00,4251.0,4274.0,4250.75,4274.0,-1.0,-1.0,-1
2023-05-25 08:30:00-05:00,4285.5,4285.5,4215.0,4270.75,-1.0,-1.0,-1
2023-05-25 09:00:00-05:00,4270.75,4276.5,4216.5,4275.0,-1.0,-1.0,-1
2023-05-25 10:00:00-05:00,4275.0,4283.0,4218.5,4268.25,-1.0,-1.0,-1
2023-05-25 11:00:00-05:00,4268.25,4524.25,4057.0,4277.0,-1.0,-1.0,-1
2023-05-25 12:00:00-05:00,4277.0,4288.5,4060.25,4287.25,-1.0,-1.0,-1
2023-05-25 13:00:00-05:00,4287.25,4299.0,4279.25,4280.75,-1.0,-1.0,-1
2023-05-25 14:00:00-05:00,4280.75,4294.25,4062.75,4286.5,-1.0,-1.0,-1
2023-05-25 15:00:00-05:00,4286.5,4300.75,4285.25,4300.75,-1.0,-1.0,-1
2023-05-26 08:30:00-05:00,4293.0,4531.25,4075.0,4312.0,-1.0,-1.0,-1
2023-05-26 09:00:00-05:00,4312.0,4339.75,4076.25,4338.5,-1.0,-1.0,-1
2023-05-26 10:00:00-05:00,4338.5,4339.0,4084.75,4335.0,-1.0,-1.0,-1
2023-05-26 11:00:00-05:00,4335.0,4341.25,4335.0,4341.25,-1.0,-1.0,-1
2023-05-26 12:00:00-05:00,4341.25,4341.75,4337.0,4338.0,-1.0,-1.0,-1
2023-05-26 13:00:00-05:00,4338.0,4346.5,4335.75,4345.75,-1.0,-1.0,-1
2023-05-26 14:00:00-05:00,4345.75,4349.5,4092.0,4300.75,-1.0,-1.0,-1
2023-05-26 15:00:00-05:00,4300.75,4300.75,4300.75,4300.75,-1.0,-1.0,-1
2023-05-30 08:30:00-05:00,4388.5,4391.5,4379.75,4379.75,-1.0,-1.0,-1
2023-05-30 09:00:00-05:00,4379.75,4387.75,4371.0,4382.25,-1.0,-1.0,-1
2023-05-30 10:00:00-05:00,4382.25,4385.25,4373.0,4381.25,-1.0,-1.0,-1
2023-05-30 11:00:00-05:00,4381.25,4381.25,4373.0,4377.25,-1.0,-1.0,-1
2023-05-30 12:00:00-05:00,4377.25,4377.25,4365.0,4365.25,-1.0,-1.0,-1
2023-05-30 13:00:00-05:00,4365.25,4392.75,4365.0,4387.25,-1.0,-1.0,-1
2023-05-30 14:00:00-05:00,4387.25,4388.75,4381.25,4386.5,-1.0,-1.0,-1
2023-05-30 15:00:00-05:00,4386.5,4586.25,4300.75,4300.75,-1.0,-1.0,-1
2023-05-31 08:30:00-05:00,4363.75,4577.75,4361.75,4363.5,-1.0,-1.0,-1
2023-05-31 09:00:00-05:00,4363.5,4363.5,4344.5,4349.25,-1.0,-1.0,-1
2023-05-31 10:00:00-05:00,4349.25,4350.25,4344.25,4348.5,-1.0,-1.0,-1
2023-05-31 11:00:00-05:00,4348.5,4353.75,4345.25,4351.25,-1.0,-1.0,-1
2023-05-31 12:00:00-05:00,4351.25,4364.75,4351.25,4362.5,-1.0,-1.0,-1
2023-05-31 13:00:00-05:00,4362.5,4366.5,4356.75,4362.5,-1.0,-1.0,-1
2023-05-31 14:00:00-05:00,4362.5,4578.25,4300.75,4572.0,-1.0,-1.0,-1
2023-05-31 15:00:00-05:00,4572.0,4572.5,4300.75,4300.75,-1.0,-1.0,-1
2023-06-01 08:30:00-05:00,4359.5,4570.5,4083.5,4300.75,-1.0,-1.0,-1
2023-06-01 09:00:00-05:00,4300.75,4572.25,4300.75,4373.0,-1.0,-1.0,-1
2023-06-01 10:00:00-05:00,4373.0,4389.0,4371.25,4389.0,-1.0,-1.0,-1
2023-06-01 11:00:00-05:00,4389.0,4396.0,4389.0,4395.25,-1.0,-1.0,-1
2023-06-01 12:00:00-05:00,4395.25,4399.0,4392.0,4399.0,-1.0,-1.0,-1
2023-06-01 13:00:00-05:00,4399.0,4403.0,4397.5,4403.0,-1.0,-1.0,-1
2023-06-01 14:00:00-05:00,4403.0,4407.0,4389.25,4396.5,-1.0,-1.0,-1
2023-06-01 15:00:00-05:00,4396.5,4399.25,4106.0,4300.75,-1.0,-1.0,-1
2023-06-02 08:30:00-05:00,4424.75,4442.0,4424.25,4424.5,-1.0,-1.0,-1
2023-06-02 09:00:00-05:00,4424.5,4448.0,4418.5,4448.0,-1.0,-1.0,-1
